Election Year,County,Race,Gender,Voted,Registered
11/1/2012,PEACH,ASIA-PI,FEMALE,22,30
11/1/2010,MERIWETHER,ASIA-PI,FEMALE,2,7
11/1/2012,GREENE,OTHER,FEMALE,5,12
11/1/2010,DEKALB,OTHER,FEMALE,1077,2715
11/1/2012,DODGE,ASIA-PI,FEMALE,9,14
11/1/2010,HARALSON,NATIVE-AM,FEMALE,0,1
11/1/2010,MERIWETHER,HISP-LT,FEMALE,6,20
11/1/2012,JEFFERSON,NATIVE-AM,MALE,1,1
11/1/2012,ATKINSON,BLACK,MALE,239,339
11/1/2010,CALHOUN,BLACK,FEMALE,593,990
11/1/2012,WEBSTER,BLACK,FEMALE,308,374
11/1/2010,EARLY,BLACK,FEMALE,1108,1909
11/1/2010,WAYNE,NATIVE-AM,FEMALE,0,1
11/1/2010,PIERCE,ASIA-PI,MALE,0,1
11/1/2012,WALTON,BLACK,FEMALE,2802,3713
11/1/2010,WARREN,ASIA-PI,MALE,0,1
11/1/2010,BALDWIN,ASIA-PI,FEMALE,19,58
11/1/2012,WILCOX,OTHER,FEMALE,3,5
11/1/2010,TERRELL,BLACK,FEMALE,1034,1873
11/1/2010,DODGE,HISP-LT,FEMALE,2,16
11/1/2012,WHITE,WHITE,FEMALE,5368,7315
11/1/2010,PIERCE,ASIA-PI,FEMALE,2,6
11/1/2012,LEE,NATIVE-AM,FEMALE,2,2
11/1/2010,TROUP,NATIVE-AM,MALE,0,3
11/1/2012,WASHINGTON,HISP-LT,MALE,5,7
11/1/2010,TERRELL,OTHER,FEMALE,2,4
11/1/2010,UPSON,HISP-LT,FEMALE,3,11
11/1/2012,HARALSON,ASIA-PI,FEMALE,6,19
11/1/2010,SCREVEN,OTHER,MALE,1,5
11/1/2010,PULASKI,HISP-LT,MALE,0,6
11/1/2012,JENKINS,WHITE,FEMALE,1085,1484
11/1/2012,HARALSON,UNKNOWN,UNKNOWN,238,456
11/1/2012,BARTOW,HISP-LT,MALE,160,350
11/1/2010,CHATTAHOOCHEE,HISP-LT,MALE,1,73
11/1/2010,JEFFERSON,NATIVE-AM,FEMALE,0,0
11/1/2012,CRISP,OTHER,MALE,5,16
11/1/2010,WARE,WHITE,MALE,2751,4988
11/1/2010,MONROE,BLACK,MALE,726,1495
11/1/2012,WORTH,ASIA-PI,MALE,5,10
11/1/2010,HEARD,NATIVE-AM,MALE,0,0
11/1/2012,CHATHAM,OTHER,FEMALE,484,809
11/1/2012,HABERSHAM,BLACK,MALE,94,179
11/1/2012,OCONEE,ASIA-PI,MALE,87,127
11/1/2012,MILLER,NATIVE-AM,FEMALE,0,0
11/1/2012,OGLETHORPE,OTHER,MALE,5,10
11/1/2010,STEWART,NATIVE-AM,MALE,0,0
11/1/2012,BALDWIN,NATIVE-AM,MALE,2,5
11/1/2012,DOUGLAS,OTHER,MALE,185,315
11/1/2012,ELBERT,WHITE,MALE,2704,3571
11/1/2010,CANDLER,HISP-LT,FEMALE,8,34
11/1/2012,WARE,UNKNOWN,UNKNOWN,186,489
11/1/2012,MADISON,OTHER,FEMALE,13,24
11/1/2010,MACON,ASIA-PI,MALE,6,23
11/1/2012,CALHOUN,BLACK,MALE,450,679
11/1/2012,MURRAY,ASIA-PI,MALE,5,9
11/1/2012,CLAY,NATIVE-AM,FEMALE,0,0
11/1/2012,GWINNETT,BLACK,FEMALE,47157,56719
11/1/2012,CLARKE,WHITE,MALE,11405,16683
11/1/2012,FULTON,HISP-LT,FEMALE,2322,3791
11/1/2012,SCREVEN,WHITE,MALE,1709,2234
11/1/2010,WHITE,OTHER,MALE,9,14
11/1/2010,EARLY,UNKNOWN,UNKNOWN,21,63
11/1/2010,UNION,HISP-LT,FEMALE,13,28
11/1/2012,MONROE,HISP-LT,MALE,11,26
11/1/2012,FAYETTE,BLACK,MALE,4646,6011
11/1/2012,CLAYTON,HISP-LT,FEMALE,840,1484
11/1/2012,SCREVEN,OTHER,FEMALE,5,7
11/1/2010,NEWTON,WHITE,FEMALE,8790,16037
11/1/2010,DOOLY,ASIA-PI,MALE,2,6
11/1/2010,HANCOCK,WHITE,FEMALE,367,603
11/1/2012,MACON,WHITE,MALE,827,1069
11/1/2012,HARRIS,BLACK,MALE,1044,1446
11/1/2012,MUSCOGEE,ASIA-PI,FEMALE,401,742
11/1/2010,WARREN,WHITE,MALE,440,648
11/1/2012,HANCOCK,BLACK,FEMALE,1912,2418
11/1/2010,BROOKS,HISP-LT,FEMALE,7,29
11/1/2010,TELFAIR,WHITE,FEMALE,946,1971
11/1/2012,WILKES,ASIA-PI,FEMALE,4,5
11/1/2010,JOHNSON,UNKNOWN,UNKNOWN,14,35
11/1/2012,HANCOCK,HISP-LT,FEMALE,0,1
11/1/2010,CLARKE,OTHER,FEMALE,102,341
11/1/2010,PULASKI,BLACK,FEMALE,399,821
11/1/2012,SEMINOLE,BLACK,MALE,411,660
11/1/2010,UNION,ASIA-PI,MALE,0,5
11/1/2010,MCDUFFIE,NATIVE-AM,MALE,0,0
11/1/2012,WALKER,WHITE,MALE,9197,13614
11/1/2010,CHATTOOGA,ASIA-PI,MALE,1,13
11/1/2012,MILLER,OTHER,FEMALE,2,6
11/1/2012,LUMPKIN,WHITE,FEMALE,5519,7647
11/1/2012,RANDOLPH,UNKNOWN,UNKNOWN,34,60
11/1/2012,TURNER,ASIA-PI,FEMALE,3,6
11/1/2012,MCDUFFIE,ASIA-PI,FEMALE,10,14
11/1/2012,HEARD,NATIVE-AM,FEMALE,2,4
11/1/2010,LONG,NATIVE-AM,FEMALE,1,1
11/1/2010,COBB,BLACK,MALE,17112,36233
11/1/2010,CLAY,NATIVE-AM,MALE,0,0
11/1/2010,SCREVEN,NATIVE-AM,FEMALE,0,1
11/1/2012,OCONEE,ASIA-PI,FEMALE,89,149
11/1/2012,TALBOT,HISP-LT,MALE,2,2
11/1/2012,TALIAFERRO,HISP-LT,FEMALE,1,4
11/1/2010,MORGAN,WHITE,MALE,2524,3868
11/1/2010,TREUTLEN,HISP-LT,MALE,3,4
11/1/2012,CAMDEN,BLACK,FEMALE,2046,2807
11/1/2012,FRANKLIN,WHITE,MALE,3434,4786
11/1/2010,DOUGHERTY,WHITE,MALE,4962,8029
11/1/2010,MUSCOGEE,UNKNOWN,UNKNOWN,743,2353
11/1/2012,THOMAS,HISP-LT,MALE,35,68
11/1/2012,BROOKS,NATIVE-AM,FEMALE,0,2
11/1/2010,CANDLER,NATIVE-AM,MALE,0,0
11/1/2010,COLQUITT,UNKNOWN,UNKNOWN,149,635
11/1/2010,WHITFIELD,WHITE,FEMALE,7671,16686
11/1/2012,MILLER,ASIA-PI,MALE,1,4
11/1/2012,GORDON,WHITE,FEMALE,8310,12279
11/1/2012,MONROE,BLACK,MALE,1005,1523
11/1/2010,JENKINS,NATIVE-AM,MALE,0,2
11/1/2012,BRANTLEY,UNKNOWN,UNKNOWN,81,248
11/1/2010,MACON,BLACK,FEMALE,1250,2388
11/1/2012,SEMINOLE,ASIA-PI,MALE,1,2
11/1/2012,CHARLTON,WHITE,MALE,1234,1668
11/1/2012,COLQUITT,HISP-LT,MALE,53,178
11/1/2010,CHARLTON,HISP-LT,FEMALE,1,8
11/1/2010,MORGAN,HISP-LT,FEMALE,9,28
11/1/2010,LAMAR,ASIA-PI,FEMALE,4,12
11/1/2012,DADE,OTHER,MALE,5,9
11/1/2010,JACKSON,WHITE,FEMALE,7778,13855
11/1/2010,HOUSTON,BLACK,FEMALE,6567,11381
11/1/2012,BARTOW,HISP-LT,FEMALE,218,382
11/1/2010,CALHOUN,NATIVE-AM,FEMALE,0,0
11/1/2010,WALKER,HISP-LT,FEMALE,6,48
11/1/2012,COOK,HISP-LT,FEMALE,16,37
11/1/2012,BULLOCH,BLACK,MALE,2223,3905
11/1/2012,CLAY,WHITE,MALE,293,357
11/1/2012,GORDON,NATIVE-AM,MALE,3,4
11/1/2010,COFFEE,OTHER,MALE,10,35
11/1/2010,NEWTON,NATIVE-AM,FEMALE,7,15
11/1/2010,TALBOT,NATIVE-AM,MALE,1,1
11/1/2012,GLASCOCK,ASIA-PI,FEMALE,0,0
11/1/2012,CALHOUN,WHITE,FEMALE,507,621
11/1/2010,BULLOCH,BLACK,FEMALE,1841,4849
11/1/2010,WILKES,HISP-LT,FEMALE,1,4
11/1/2012,UNION,ASIA-PI,MALE,3,7
11/1/2010,FRANKLIN,HISP-LT,FEMALE,6,22
11/1/2012,PAULDING,HISP-LT,MALE,324,584
11/1/2012,IRWIN,UNKNOWN,UNKNOWN,35,61
11/1/2012,MORGAN,NATIVE-AM,FEMALE,0,0
11/1/2010,MCINTOSH,UNKNOWN,UNKNOWN,111,259
11/1/2010,JEFF DAVIS,ASIA-PI,MALE,0,2
11/1/2010,WARREN,BLACK,MALE,328,717
11/1/2012,WALTON,BLACK,MALE,1625,2500
11/1/2012,BUTTS,NATIVE-AM,FEMALE,1,1
11/1/2010,GRADY,WHITE,FEMALE,2625,4634
11/1/2012,MCINTOSH,OTHER,FEMALE,10,15
11/1/2010,WARREN,HISP-LT,MALE,0,1
11/1/2012,SCREVEN,BLACK,MALE,866,1442
11/1/2010,GLYNN,OTHER,FEMALE,45,174
11/1/2010,HOUSTON,WHITE,FEMALE,13862,26043
11/1/2010,CHATHAM,NATIVE-AM,FEMALE,3,21
11/1/2012,TELFAIR,UNKNOWN,UNKNOWN,109,175
11/1/2010,MURRAY,WHITE,FEMALE,2816,7747
11/1/2012,LIBERTY,NATIVE-AM,FEMALE,10,19
11/1/2012,GRADY,NATIVE-AM,FEMALE,1,1
11/1/2010,BULLOCH,OTHER,FEMALE,19,111
11/1/2012,WORTH,BLACK,FEMALE,1282,1811
11/1/2012,BROOKS,OTHER,MALE,8,16
11/1/2012,TELFAIR,NATIVE-AM,MALE,0,0
11/1/2012,TOWNS,NATIVE-AM,MALE,1,2
11/1/2010,CARROLL,NATIVE-AM,MALE,1,2
11/1/2012,DADE,ASIA-PI,FEMALE,4,14
11/1/2010,SPALDING,OTHER,MALE,22,75
11/1/2010,JEFFERSON,WHITE,MALE,1185,1944
11/1/2010,BROOKS,WHITE,FEMALE,1654,2761
11/1/2010,WHITE,NATIVE-AM,FEMALE,0,0
11/1/2010,QUITMAN,HISP-LT,MALE,1,2
11/1/2010,COWETA,BLACK,MALE,1953,4317
11/1/2012,JOHNSON,HISP-LT,FEMALE,1,3
11/1/2012,CHATTOOGA,UNKNOWN,UNKNOWN,300,577
11/1/2012,BALDWIN,OTHER,MALE,29,47
11/1/2010,BROOKS,NATIVE-AM,MALE,2,2
11/1/2012,BARROW,ASIA-PI,FEMALE,97,257
11/1/2010,MARION,NATIVE-AM,MALE,0,0
11/1/2010,LAURENS,HISP-LT,FEMALE,19,49
11/1/2012,BEN HILL,HISP-LT,FEMALE,22,52
11/1/2010,TOOMBS,NATIVE-AM,MALE,0,1
11/1/2012,DODGE,NATIVE-AM,FEMALE,1,1
11/1/2012,TIFT,BLACK,MALE,1170,2178
11/1/2012,CHEROKEE,BLACK,FEMALE,2842,3726
11/1/2010,ATKINSON,ASIA-PI,MALE,1,2
11/1/2012,SCREVEN,ASIA-PI,MALE,5,7
11/1/2012,TOWNS,HISP-LT,MALE,5,7
11/1/2012,COOK,WHITE,FEMALE,2280,3054
11/1/2010,CLAY,ASIA-PI,MALE,0,3
11/1/2012,BULLOCH,UNKNOWN,UNKNOWN,1221,2177
11/1/2010,GLASCOCK,BLACK,MALE,18,45
11/1/2010,BRYAN,ASIA-PI,MALE,15,50
11/1/2010,COWETA,WHITE,MALE,14355,24686
11/1/2012,MURRAY,WHITE,MALE,4967,7256
11/1/2012,WHEELER,HISP-LT,FEMALE,2,8
11/1/2012,EVANS,WHITE,FEMALE,1340,1743
11/1/2010,TALIAFERRO,NATIVE-AM,MALE,0,0
11/1/2010,WORTH,ASIA-PI,MALE,1,7
11/1/2010,RICHMOND,UNKNOWN,UNKNOWN,1445,4427
11/1/2012,WAYNE,NATIVE-AM,FEMALE,0,1
11/1/2010,BALDWIN,NATIVE-AM,MALE,2,5
11/1/2010,COBB,NATIVE-AM,FEMALE,18,80
11/1/2012,TALBOT,OTHER,MALE,2,3
11/1/2012,FAYETTE,WHITE,FEMALE,21378,26431
11/1/2010,PIKE,HISP-LT,MALE,6,12
11/1/2010,CHATTAHOOCHEE,BLACK,FEMALE,162,500
11/1/2012,WARE,ASIA-PI,MALE,16,37
11/1/2012,BAKER,BLACK,MALE,295,444
11/1/2010,BLECKLEY,OTHER,MALE,2,10
11/1/2010,BRANTLEY,NATIVE-AM,MALE,0,2
11/1/2010,MORGAN,HISP-LT,MALE,6,19
11/1/2010,LAMAR,OTHER,MALE,4,18
11/1/2010,JEFF DAVIS,BLACK,FEMALE,299,670
11/1/2010,HABERSHAM,ASIA-PI,FEMALE,7,83
11/1/2012,BAKER,HISP-LT,MALE,2,3
11/1/2010,WHITE,ASIA-PI,FEMALE,7,14
11/1/2010,WALTON,HISP-LT,MALE,37,155
11/1/2012,PAULDING,NATIVE-AM,FEMALE,5,9
11/1/2012,HARALSON,ASIA-PI,MALE,11,21
11/1/2010,JACKSON,OTHER,FEMALE,17,54
11/1/2010,FAYETTE,NATIVE-AM,FEMALE,4,7
11/1/2012,TROUP,NATIVE-AM,FEMALE,1,1
11/1/2012,PIKE,HISP-LT,FEMALE,12,16
11/1/2010,CLAY,WHITE,MALE,251,350
11/1/2010,TALIAFERRO,UNKNOWN,UNKNOWN,9,29
11/1/2012,LAMAR,UNKNOWN,UNKNOWN,338,579
11/1/2010,CAMDEN,UNKNOWN,UNKNOWN,439,1660
11/1/2010,ECHOLS,NATIVE-AM,FEMALE,0,0
11/1/2010,WALKER,UNKNOWN,UNKNOWN,419,1128
11/1/2010,NEWTON,ASIA-PI,MALE,25,96
11/1/2010,WILCOX,HISP-LT,FEMALE,0,8
11/1/2012,OCONEE,WHITE,MALE,7390,9119
11/1/2010,MERIWETHER,HISP-LT,MALE,3,23
11/1/2012,WEBSTER,NATIVE-AM,MALE,0,0
11/1/2012,LONG,NATIVE-AM,FEMALE,2,2
11/1/2012,JENKINS,ASIA-PI,MALE,4,6
11/1/2010,DOUGHERTY,WHITE,FEMALE,5785,9619
11/1/2010,CRAWFORD,OTHER,FEMALE,2,6
11/1/2010,CLINCH,UNKNOWN,UNKNOWN,22,73
11/1/2012,DECATUR,UNKNOWN,UNKNOWN,214,358
11/1/2010,WASHINGTON,ASIA-PI,FEMALE,2,8
11/1/2012,TREUTLEN,BLACK,MALE,315,523
11/1/2012,COLUMBIA,UNKNOWN,UNKNOWN,3754,5941
11/1/2010,COOK,WHITE,FEMALE,1386,2903
11/1/2010,EFFINGHAM,HISP-LT,MALE,21,94
11/1/2010,BARTOW,WHITE,FEMALE,10640,22242
11/1/2010,COFFEE,WHITE,MALE,3075,6283
11/1/2010,LOWNDES,NATIVE-AM,MALE,0,0
11/1/2012,JENKINS,BLACK,MALE,453,734
11/1/2012,LOWNDES,HISP-LT,FEMALE,163,256
11/1/2010,OGLETHORPE,HISP-LT,FEMALE,9,24
11/1/2010,SEMINOLE,OTHER,FEMALE,2,13
11/1/2012,LANIER,WHITE,MALE,958,1344
11/1/2012,GLYNN,OTHER,FEMALE,116,182
11/1/2012,SCREVEN,NATIVE-AM,FEMALE,1,2
11/1/2010,CRISP,ASIA-PI,MALE,3,16
11/1/2010,FANNIN,OTHER,MALE,1,6
11/1/2012,SCREVEN,NATIVE-AM,MALE,0,0
11/1/2010,UNION,OTHER,MALE,5,12
11/1/2010,BERRIEN,UNKNOWN,UNKNOWN,33,145
11/1/2010,FAYETTE,OTHER,MALE,158,353
11/1/2012,DADE,WHITE,MALE,2751,4075
11/1/2010,CLAY,BLACK,MALE,199,345
11/1/2010,TELFAIR,NATIVE-AM,MALE,0,0
11/1/2010,COLUMBIA,ASIA-PI,FEMALE,253,844
11/1/2012,LUMPKIN,OTHER,MALE,25,39
11/1/2012,DAWSON,WHITE,MALE,4665,6026
11/1/2012,SUMTER,WHITE,FEMALE,3283,4221
11/1/2010,DODGE,NATIVE-AM,MALE,0,0
11/1/2012,RABUN,NATIVE-AM,MALE,2,2
11/1/2010,MACON,OTHER,FEMALE,2,10
11/1/2010,BRYAN,NATIVE-AM,FEMALE,1,4
11/1/2012,DOOLY,OTHER,MALE,3,5
11/1/2012,HART,ASIA-PI,MALE,16,34
11/1/2012,COBB,UNKNOWN,UNKNOWN,11128,20612
11/1/2010,UNION,NATIVE-AM,FEMALE,1,1
11/1/2012,CHATHAM,ASIA-PI,FEMALE,352,657
11/1/2012,ECHOLS,ASIA-PI,MALE,0,1
11/1/2010,JACKSON,WHITE,MALE,7388,12443
11/1/2012,TALIAFERRO,NATIVE-AM,FEMALE,0,0
11/1/2012,COLQUITT,WHITE,MALE,4642,6340
11/1/2012,WAYNE,ASIA-PI,MALE,12,22
11/1/2010,LAMAR,NATIVE-AM,MALE,0,0
11/1/2010,BRANTLEY,WHITE,FEMALE,1672,4195
11/1/2012,ATKINSON,HISP-LT,MALE,19,60
11/1/2010,IRWIN,WHITE,MALE,1003,1657
11/1/2012,TOWNS,NATIVE-AM,FEMALE,0,0
11/1/2010,BROOKS,BLACK,FEMALE,1198,1885
11/1/2010,BAKER,OTHER,MALE,1,5
11/1/2010,CALHOUN,WHITE,FEMALE,386,607
11/1/2012,THOMAS,NATIVE-AM,FEMALE,2,4
11/1/2010,WAYNE,ASIA-PI,FEMALE,4,19
11/1/2010,HARALSON,NATIVE-AM,MALE,0,0
11/1/2012,CLAY,HISP-LT,MALE,1,2
11/1/2012,DOOLY,WHITE,FEMALE,1072,1391
11/1/2010,LOWNDES,NATIVE-AM,FEMALE,1,1
11/1/2012,MORGAN,HISP-LT,MALE,15,28
11/1/2012,WALTON,NATIVE-AM,MALE,1,1
11/1/2012,DOUGLAS,BLACK,FEMALE,13543,16918
11/1/2012,HOUSTON,UNKNOWN,UNKNOWN,1909,3622
11/1/2012,ELBERT,OTHER,MALE,4,7
11/1/2010,HALL,NATIVE-AM,FEMALE,1,2
11/1/2012,FULTON,BLACK,FEMALE,98776,134058
11/1/2012,CLARKE,HISP-LT,MALE,244,487
11/1/2012,RICHMOND,NATIVE-AM,MALE,10,16
11/1/2012,HARALSON,BLACK,FEMALE,281,368
11/1/2010,JACKSON,NATIVE-AM,FEMALE,0,2
11/1/2012,LAURENS,NATIVE-AM,FEMALE,1,3
11/1/2012,PULASKI,NATIVE-AM,MALE,0,0
11/1/2012,BLECKLEY,HISP-LT,FEMALE,8,13
11/1/2012,TAYLOR,BLACK,MALE,515,706
11/1/2012,LUMPKIN,ASIA-PI,MALE,6,17
11/1/2010,LAURENS,BLACK,MALE,1371,3322
11/1/2012,BARROW,BLACK,FEMALE,1802,2332
11/1/2012,WALKER,ASIA-PI,MALE,19,29
11/1/2010,RABUN,ASIA-PI,MALE,4,14
11/1/2010,TOWNS,WHITE,FEMALE,2231,3870
11/1/2012,ECHOLS,UNKNOWN,UNKNOWN,29,73
11/1/2010,BIBB,OTHER,MALE,52,163
11/1/2010,IRWIN,NATIVE-AM,MALE,0,0
11/1/2010,WILCOX,NATIVE-AM,MALE,0,0
11/1/2010,GWINNETT,WHITE,MALE,63192,103350
11/1/2010,MILLER,NATIVE-AM,MALE,0,0
11/1/2010,WILKINSON,OTHER,MALE,0,4
11/1/2012,ATKINSON,OTHER,MALE,1,6
11/1/2010,GLYNN,WHITE,MALE,8083,14149
11/1/2012,MITCHELL,BLACK,MALE,1257,2031
11/1/2012,BARTOW,WHITE,FEMALE,15754,21348
11/1/2012,FULTON,BLACK,MALE,59787,97318
11/1/2012,MCDUFFIE,WHITE,MALE,2738,3427
11/1/2010,COBB,NATIVE-AM,MALE,23,64
11/1/2010,APPLING,BLACK,MALE,285,748
11/1/2010,MONTGOMERY,WHITE,MALE,976,1582
11/1/2010,BULLOCH,NATIVE-AM,FEMALE,1,6
11/1/2012,JEFF DAVIS,BLACK,FEMALE,483,674
11/1/2012,DEKALB,ASIA-PI,FEMALE,2293,3824
11/1/2012,MERIWETHER,BLACK,MALE,1296,2060
11/1/2012,RABUN,HISP-LT,FEMALE,18,33
11/1/2010,CHATTAHOOCHEE,HISP-LT,FEMALE,1,57
11/1/2010,TREUTLEN,HISP-LT,FEMALE,2,2
11/1/2012,WALKER,WHITE,FEMALE,10829,16018
11/1/2012,WHITFIELD,HISP-LT,FEMALE,768,1602
11/1/2010,PAULDING,WHITE,MALE,12626,25536
11/1/2010,CLARKE,WHITE,FEMALE,9775,18693
11/1/2010,LAURENS,OTHER,FEMALE,12,38
11/1/2012,PICKENS,NATIVE-AM,MALE,3,4
11/1/2012,CLARKE,BLACK,FEMALE,7155,9492
11/1/2012,BULLOCH,ASIA-PI,MALE,34,79
11/1/2012,LOWNDES,ASIA-PI,FEMALE,138,225
11/1/2012,GLASCOCK,NATIVE-AM,FEMALE,0,0
11/1/2012,STEPHENS,ASIA-PI,MALE,13,31
11/1/2012,HALL,HISP-LT,MALE,815,2019
11/1/2010,HEARD,OTHER,FEMALE,5,6
11/1/2012,LUMPKIN,NATIVE-AM,FEMALE,10,15
11/1/2010,BAKER,BLACK,FEMALE,344,576
11/1/2012,DECATUR,WHITE,FEMALE,3497,4523
11/1/2012,APPLING,OTHER,MALE,3,12
11/1/2012,CHEROKEE,UNKNOWN,UNKNOWN,5059,7815
11/1/2012,EMANUEL,OTHER,MALE,8,18
11/1/2012,CANDLER,WHITE,FEMALE,1393,1826
11/1/2012,BARTOW,ASIA-PI,MALE,55,102
11/1/2012,LEE,HISP-LT,MALE,25,50
11/1/2010,WALKER,NATIVE-AM,FEMALE,1,2
11/1/2012,DADE,BLACK,MALE,7,24
11/1/2010,DOUGHERTY,HISP-LT,FEMALE,28,99
11/1/2010,BACON,OTHER,FEMALE,4,7
11/1/2012,DOUGLAS,ASIA-PI,FEMALE,162,256
11/1/2010,WALTON,ASIA-PI,FEMALE,28,117
11/1/2010,STEPHENS,HISP-LT,FEMALE,9,32
11/1/2012,FORSYTH,ASIA-PI,FEMALE,804,1206
11/1/2012,EMANUEL,OTHER,FEMALE,12,21
11/1/2010,WASHINGTON,ASIA-PI,MALE,2,6
11/1/2012,RANDOLPH,OTHER,FEMALE,4,5
11/1/2012,CHATHAM,NATIVE-AM,FEMALE,14,28
11/1/2012,MERIWETHER,HISP-LT,MALE,12,20
11/1/2012,TURNER,UNKNOWN,UNKNOWN,54,111
11/1/2012,DODGE,HISP-LT,MALE,6,11
11/1/2010,FAYETTE,ASIA-PI,FEMALE,163,479
11/1/2010,PEACH,HISP-LT,FEMALE,24,113
11/1/2010,TATTNALL,ASIA-PI,MALE,1,10
11/1/2012,DAWSON,BLACK,MALE,14,29
11/1/2010,HARALSON,HISP-LT,FEMALE,4,19
11/1/2010,FULTON,ASIA-PI,MALE,1135,4130
11/1/2012,CHATHAM,WHITE,MALE,27662,37715
11/1/2010,BRYAN,OTHER,MALE,12,43
11/1/2012,PIERCE,NATIVE-AM,MALE,0,1
11/1/2012,TALIAFERRO,OTHER,MALE,4,4
11/1/2010,APPLING,WHITE,FEMALE,2319,3884
11/1/2010,HALL,ASIA-PI,FEMALE,87,343
11/1/2012,SPALDING,BLACK,FEMALE,5097,6704
11/1/2010,BRYAN,ASIA-PI,FEMALE,16,68
11/1/2012,FLOYD,HISP-LT,FEMALE,159,345
11/1/2012,TWIGGS,OTHER,FEMALE,9,12
11/1/2010,DECATUR,WHITE,MALE,2309,3893
11/1/2010,SCREVEN,NATIVE-AM,MALE,0,0
11/1/2010,MONROE,NATIVE-AM,MALE,0,0
11/1/2012,UNION,UNKNOWN,UNKNOWN,270,331
11/1/2012,PIKE,NATIVE-AM,MALE,1,1
11/1/2010,LOWNDES,HISP-LT,FEMALE,41,204
11/1/2010,TALBOT,NATIVE-AM,FEMALE,0,0
11/1/2010,GLASCOCK,BLACK,FEMALE,24,61
11/1/2010,TWIGGS,ASIA-PI,MALE,1,5
11/1/2012,MONROE,HISP-LT,FEMALE,20,33
11/1/2012,BANKS,NATIVE-AM,MALE,1,1
11/1/2010,LEE,HISP-LT,FEMALE,17,51
11/1/2010,BACON,ASIA-PI,FEMALE,2,5
11/1/2010,HALL,HISP-LT,FEMALE,313,1821
11/1/2012,CHARLTON,BLACK,MALE,303,480
11/1/2010,THOMAS,BLACK,MALE,1248,3007
11/1/2010,DOOLY,BLACK,FEMALE,971,1666
11/1/2010,TERRELL,WHITE,FEMALE,821,1228
11/1/2012,CARROLL,WHITE,MALE,14531,19986
11/1/2012,PICKENS,OTHER,MALE,17,27
11/1/2012,JEFF DAVIS,NATIVE-AM,FEMALE,0,1
11/1/2010,HEARD,UNKNOWN,UNKNOWN,82,295
11/1/2010,CAMDEN,WHITE,FEMALE,3810,9555
11/1/2010,TROUP,WHITE,MALE,5486,10242
11/1/2010,GRADY,WHITE,MALE,2408,4043
11/1/2010,FULTON,OTHER,FEMALE,1468,4193
11/1/2010,MILLER,BLACK,MALE,120,364
11/1/2012,DOOLY,BLACK,FEMALE,1321,1684
11/1/2012,MACON,NATIVE-AM,FEMALE,0,0
11/1/2010,BULLOCH,OTHER,MALE,23,103
11/1/2012,TATTNALL,HISP-LT,MALE,24,85
11/1/2012,PIERCE,BLACK,MALE,213,359
11/1/2012,SUMTER,OTHER,MALE,20,38
11/1/2012,JONES,ASIA-PI,FEMALE,26,38
11/1/2010,ECHOLS,BLACK,MALE,10,34
11/1/2012,PICKENS,WHITE,FEMALE,6510,8852
11/1/2012,CRAWFORD,NATIVE-AM,FEMALE,0,0
11/1/2010,SEMINOLE,UNKNOWN,UNKNOWN,31,89
11/1/2010,COWETA,NATIVE-AM,MALE,0,2
11/1/2010,MURRAY,HISP-LT,FEMALE,29,250
11/1/2012,MCDUFFIE,ASIA-PI,MALE,4,15
11/1/2010,ECHOLS,OTHER,FEMALE,3,10
11/1/2010,CHATTOOGA,OTHER,MALE,2,15
11/1/2012,JOHNSON,WHITE,MALE,1240,1581
11/1/2012,CHATTOOGA,WHITE,FEMALE,3624,5515
11/1/2012,SCHLEY,ASIA-PI,FEMALE,5,8
11/1/2012,MONROE,NATIVE-AM,FEMALE,1,1
11/1/2012,BAKER,OTHER,MALE,1,3
11/1/2010,LAMAR,BLACK,FEMALE,791,1451
11/1/2010,BEN HILL,NATIVE-AM,FEMALE,0,1
11/1/2010,ELBERT,WHITE,MALE,2083,3539
11/1/2010,LEE,NATIVE-AM,MALE,0,1
11/1/2012,PUTNAM,NATIVE-AM,MALE,1,1
11/1/2010,PAULDING,WHITE,FEMALE,12924,28629
11/1/2012,PIKE,HISP-LT,MALE,12,17
11/1/2012,CLAY,HISP-LT,FEMALE,0,1
11/1/2012,WHEELER,WHITE,MALE,565,1030
11/1/2012,LUMPKIN,NATIVE-AM,MALE,11,17
11/1/2012,FRANKLIN,UNKNOWN,UNKNOWN,157,276
11/1/2010,CLAYTON,HISP-LT,MALE,248,1078
11/1/2012,WARREN,ASIA-PI,MALE,2,2
11/1/2010,EFFINGHAM,WHITE,FEMALE,5852,12253
11/1/2012,APPLING,BLACK,FEMALE,801,1143
11/1/2012,CAMDEN,BLACK,MALE,1293,2024
11/1/2010,WORTH,HISP-LT,MALE,5,19
11/1/2012,LEE,OTHER,FEMALE,36,59
11/1/2012,ELBERT,NATIVE-AM,MALE,0,0
11/1/2010,COLUMBIA,BLACK,FEMALE,3018,5516
11/1/2010,FULTON,NATIVE-AM,MALE,8,27
11/1/2012,STEPHENS,BLACK,MALE,331,581
11/1/2010,PEACH,BLACK,FEMALE,1898,3810
11/1/2012,TURNER,BLACK,FEMALE,837,1085
11/1/2010,COOK,HISP-LT,FEMALE,5,25
11/1/2010,MCINTOSH,NATIVE-AM,MALE,0,1
11/1/2012,HARALSON,HISP-LT,MALE,8,14
